id,door_type,title,region,start_period,end_period,location,poster,syear,smonth,sday,eyear,emonth,eday,door
1,exhibit,국대호 : 빛의 속도,서울,2022-08-26,2022-10-07,노블레스 컬렉션,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220826_13%2F1661499908940tvUi7_JPEG%2F360_main_thumb_url_1661499908851.jpg,2022,8,26,2022,10,7,2
2,exhibit,황도유 : Alice in Wonderland,서울,2022-08-25,2022-09-24,김리아갤러리,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220825_296%2F1661407622935MISNN_JPEG%2F360_main_thumb_url_1661407622813.jpg,2022,8,25,2022,9,24,2
3,exhibit,딱 좋은 날,서울,2022-08-25,2022-10-30,너나들이센터,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220825_163%2F1661406079494s36tB_JPEG%2F360_28710153_main_thumb_url_1661406079347.jpg,2022,8,25,2022,10,30,2
4,exhibit,우아한 식탁 | The Table,서울,2022-08-25,2022-10-08,g컨템포러리,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220824_106%2F1661318650930HicL8_JPEG%2F360_main_thumb_url_1661318650840.jpg,2022,8,25,2022,10,8,2
5,exhibit,오종 : 낮은음으로부터,서울,2022-08-29,2022-09-30,원앤제이 갤러리,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220824_113%2F1661318189490IdzOB_JPEG%2F360_main_thumb_url_1661318189321.jpg,2022,8,29,2022,9,30,2
6,exhibit,"세르주 무이, 박서보의 색채를 입다",서울,2022-08-20,2022-10-03,프레인빌라,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220824_256%2F1661316486606ldjmG_JPEG%2F360_main_thumb_url_1661316486586.jpg,2022,8,20,2022,10,3,2
7,exhibit,오스카 오이와 : If I were Living in...,서울,2022-08-29,2022-09-30,금산갤러리,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220824_141%2F1661310440637R3TKS_JPEG%2F360_main_thumb_url_1661310440622.jpg,2022,8,29,2022,9,30,2
8,exhibit,낸시랭 : 버블코코 파고다,서울,2022-08-22,2022-09-21,갤러리세줄,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220822_64%2F1661158586158p4T8v_PNG%2F360_main_thumb_url_1661158586124.png,2022,8,22,2022,9,21,2
9,exhibit,김승구 : 밤섬,서울,2022-08-03,2022-09-15,서울시청 하늘광장 갤러리,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220822_204%2F1661149661636EWGVd_JPEG%2F360_main_thumb_url_1661149661560.jpg,2022,8,3,2022,9,15,2
10,exhibit,이성근 : Untitled,서울,2022-08-22,2022-11-22,오뗄두스,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220822_69%2F1661148527058Jr4qo_JPEG%2F360_main_thumb_url_1661148527034.jpg,2022,8,22,2022,11,22,2
11,exhibit,김태윤 : Oblique Afternoons,서울,2022-08-19,2022-10-01,휘슬,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220822_296%2F1661147946730BeghH_JPEG%2F360_main_thumb_url_1661147946710.jpg,2022,8,19,2022,10,1,2
12,exhibit,이건용 : Reborn,서울,2022-08-25,2022-10-29,리안갤러리 서울,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220822_156%2F1661145040085l8kpK_JPEG%2F360_main_thumb_url_1661145040008.jpg,2022,8,25,2022,10,29,2
13,exhibit,최희준 : Above Water,서울,2022-07-30,2022-09-03,갤러리필로소피,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220822_243%2F1661138575051aF77P_PNG%2F360_main_thumb_url_1661138574996.png,2022,7,30,2022,9,3,2
14,exhibit,물질 구름,서울,2022-08-24,2022-09-24,아트스페이스3,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220819_111%2F1660889791606znSS3_JPEG%2F360_main_thumb_url_1660889791518.jpg,2022,8,24,2022,9,24,2
15,exhibit,이동혁 : A Nuance Remained on the Window,서울,2022-08-25,2022-09-24,에이라운지 갤러리,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220819_273%2F1660889621012LkNYS_JPEG%2F360_main_thumb_url_1660889620915.jpg,2022,8,25,2022,9,24,2
16,exhibit,김겨울 : 보통 빠르기로 노래하듯이,서울,2022-08-24,2022-09-27,프로젝트 스페이스 사루비아,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220819_30%2F16608855146147NtWc_JPEG%2F360_main_thumb_url_1660885514581.jpg,2022,8,24,2022,9,27,2
17,exhibit,이유 개인전,서울,2022-08-19,2022-09-30,아트웍스파리서울갤러리,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220817_206%2F1660714047410LURDL_PNG%2F360_main_thumb_url_1660714047317.png,2022,8,19,2022,9,30,2
18,exhibit,이강욱 : Gleaming in Serenity 가장 고요하게 빛나는,서울,2022-08-18,2022-09-18,페이토 갤러리,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220817_112%2F1660703268628j2r3v_JPEG%2F360_main_thumb_url_1660703268559.jpg,2022,8,18,2022,9,18,2
19,exhibit,김경민 : GOLF & ART,서울,2022-08-13,2022-09-14,MGFS100 갤러리,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220816_173%2F1660628439226vkoAc_JPEG%2F360_main_thumb_url_1660628439214.jpg,2022,8,13,2022,9,14,2
20,exhibit,DAYLIGHT&MOONLIGHT,서울,2022-08-08,2022-09-24,갤러리 로얄,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220812_295%2F1660290744944O4c8E_JPEG%2F360_main_thumb_url_1660290744832.jpg,2022,8,8,2022,9,24,2
21,exhibit,한국배우 200 사진전 : 서울,서울,2022-08-16,2022-10-15,아트스페이스 합정,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220812_20%2F16602904746778ou2U_JPEG%2F360_main_thumb_url_1660290474634.jpg,2022,8,16,2022,10,15,2
22,exhibit,한국소년 : BE MY OWN HERO,서울,2022-08-11,2022-09-13,N646 COLLECTIVE,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220812_113%2F1660280976127fvWrv_JPEG%2F360_main_thumb_url_1660280976019.jpg,2022,8,11,2022,9,13,2
23,exhibit,낯선 만남,서울,2022-08-26,2022-09-25,예술의전당서예박물관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220812_24%2F1660280336932FAsRS_JPEG%2F360_main_thumb_url_1660280336822.jpg,2022,8,26,2022,9,25,2
24,exhibit,La mia Italia,서울,2022-08-11,2022-10-01,갤러리시몬,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220812_150%2F1660279685256W1aIv_JPEG%2F360_main_thumb_url_1660279685168.jpg,2022,8,11,2022,10,1,2
25,exhibit,거품멍展,서울,2022-08-12,2022-09-11,story A,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220812_185%2F1660271589727WR5O7_JPEG%2F360_main_thumb_url_1660271589597.jpg,2022,8,12,2022,9,11,2
26,exhibit,"임준영 : 그 너머에, 늘",서울,2022-08-05,2022-10-23,금호미술관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220817_149%2F1660712050256cmCCf_JPEG%2F360_28655505_main_thumb_url_1660712050191.jpg,2022,8,5,2022,10,23,2
27,exhibit,식물도감,서울,2022-08-18,2022-09-25,앤드트리갤러리,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220811_173%2F1660208335293Vul9p_PNG%2F360_main_thumb_url_1660208335267.png,2022,8,18,2022,9,25,2
28,exhibit,일제는 무엇을 숨기려 했는가?,서울,2022-08-05,2022-10-20,대한민국역사박물관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220810_202%2F1660116671513qBfEO_JPEG%2F360_main_thumb_url_1660116671400.jpg,2022,8,5,2022,10,20,2
29,exhibit,김신욱 : Mentality of Disconnection,서울,2022-08-17,2022-10-05,일우스페이스,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220810_188%2F16601146631894pCJi_JPEG%2F360_main_thumb_url_1660114663100.jpg,2022,8,17,2022,10,5,2
30,exhibit,한성필 : 표면의 이면,서울,2022-08-05,2022-10-23,금호미술관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220817_172%2F1660711969038X3lpV_JPEG%2F360_28651396_main_thumb_url_1660711968978.jpg,2022,8,5,2022,10,23,2
31,exhibit,우연의 필연,서울,2022-08-16,2022-10-29,JJ중정갤러리,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220810_266%2F16600951743890jr9P_PNG%2F360_main_thumb_url_1660095174367.png,2022,8,16,2022,10,29,2
32,exhibit,중국 추상 회화의 오늘,서울,2022-08-24,2022-09-25,공근혜갤러리,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220808_300%2F1659950579051geq8V_JPEG%2F360_28643191_main_thumb_url_1659950578993.jpg,2022,8,24,2022,9,25,2
33,exhibit,유재연 : 지붕 위에서,서울,2022-08-24,2022-09-23,씨엘아트,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220808_297%2F1659950382840ysHge_JPEG%2F360_main_thumb_url_1659950382824.jpg,2022,8,24,2022,9,23,2
34,exhibit,이이수 : 편집없는 대화,서울,2022-08-09,2022-09-30,갤러리마리,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220808_2%2F1659943411526HRvDm_PNG%2F360_main_thumb_url_1659943411408.png,2022,8,9,2022,9,30,2
35,exhibit,랜덤 다이버시티 - 프래그런스,서울,2022-08-12,2022-09-30,오프,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220808_244%2F1659922815102layAm_JPEG%2F360_main_thumb_url_1659922815032.jpg,2022,8,12,2022,9,30,2
36,exhibit,김아영 : 문법과 마법,서울,2022-08-10,2022-09-14,갤러리 현대,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220805_240%2F1659692211896PPGbf_JPEG%2F360_main_thumb_url_1659692211885.jpg,2022,8,10,2022,9,14,2
37,exhibit,"남희승 : 다만, 차를 마실 때는 차를 마셔야한다",서울,2022-08-01,2022-08-31,오우도,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220805_286%2F1659669160786XhsR0_JPEG%2F360_main_thumb_url_1659669160739.jpg,2022,8,1,2022,8,31,2
38,exhibit,나만의 행성 모빌 체험,서울,2022-08-12,2022-09-11,198도 미술관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220805_136%2F1659664760932UBNDI_JPEG%2F360_main_thumb_url_1659664760844.jpg,2022,8,12,2022,9,11,2
39,exhibit,썸머그린 개인전,서울,2022-08-01,2022-08-31,호텔스카이파크 킹스타운동대문점,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220804_32%2F1659603741701LNBfw_PNG%2F360_main_thumb_url_1659603741624.png,2022,8,1,2022,8,31,2
40,exhibit,With Drawing,서울,2022-07-01,2022-09-30,브랜뉴디자인아카데미 강남점,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220804_161%2F16595892250857bdBk_JPEG%2F360_main_thumb_url_1659589225055.jpg,2022,7,1,2022,9,30,2
41,exhibit,정혜진 : TEXTURES OF MEMORIES,서울,2022-08-05,2022-10-03,식물관 PH,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220802_4%2F1659422659986LYvKO_JPEG%2F360_main_thumb_url_1659422659974.jpg,2022,8,5,2022,10,3,2
42,exhibit,김동해 : HIDDEN CONNECTION,서울,2022-08-05,2022-10-03,식물관 PH,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220802_46%2F1659422483181xB4H2_JPEG%2F360_main_thumb_url_1659422483115.jpg,2022,8,5,2022,10,3,2
43,exhibit,100 베스테 플라카테 21 독일 오스트리아 스위스,서울,2022-08-26,2022-09-30,두성종이 서초본사,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220801_54%2F1659318943684wSuvV_JPEG%2F360_main_thumb_url_1659318943582.jpg,2022,8,26,2022,9,30,2
44,exhibit,별 여름 밤 여름 별,서울,2022-08-03,2022-09-03,아트조선스페이스,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220729_39%2F1659077878105VNK6h_JPEG%2F360_main_thumb_url_1659077878069.jpg,2022,8,3,2022,9,3,2
45,exhibit,"형상, 표정 짓다",서울,2022-07-26,2022-10-01,김달진미술자료박물관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220728_82%2F1658996439609EldF2_JPEG%2F360_main_thumb_url_1658996439583.jpg,2022,7,26,2022,10,1,2
46,exhibit,미지의 걸작: The Unknwon Masterpiece,서울,2022-07-26,2022-11-20,세화미술관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220728_148%2F1658984224992GWRHU_JPEG%2F360_main_thumb_url_1658984224920.jpg,2022,7,26,2022,11,20,2
47,exhibit,아트컨티뉴 소장展 - 경매 작품편,서울,2022-07-21,2022-08-30,아트컨티뉴,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220727_133%2F1658897150719FfB98_PNG%2F360_main_thumb_url_1658897150703.png,2022,7,21,2022,8,30,2
48,exhibit,갤러리탐 48기 : 김진희 개인전,서울,2022-07-04,2022-09-05,탐앤탐스블랙 압구정점,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220726_212%2F1658816786603d4wFm_JPEG%2F360_main_thumb_url_1658816786581.jpg,2022,7,4,2022,9,5,2
49,exhibit,갤러리탐 48기 : 최주림 개인전,서울,2022-07-04,2022-09-05,탐앤탐스 탐스커버리 건대점,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220726_103%2F16588165349255DzbH_JPEG%2F360_main_thumb_url_1658816534904.jpg,2022,7,4,2022,9,5,2
50,exhibit,리얼과 이미지의 KㅡArtist 4인,서울,2022-08-17,2022-09-30,삼원갤러리,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220726_70%2F1658816354932YDW9n_JPEG%2F360_main_thumb_url_1658816354862.jpg,2022,8,17,2022,9,30,2
51,exhibit,갤러리탐 48기 : 이한주 개인전,서울,2022-07-04,2022-09-05,탐앤탐스 블랙그레이트점,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220725_34%2F165873606651627sWw_JPEG%2F360_main_thumb_url_1658736066435.jpg,2022,7,4,2022,9,5,2
52,exhibit,갤러리탐 48기 : 이원태 개인전,서울,2022-07-04,2022-09-05,탐앤탐스 창동본점,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220725_244%2F1658735865195f21a8_JPEG%2F360_main_thumb_url_1658735865114.jpg,2022,7,4,2022,9,5,2
53,exhibit,한국미술의 거장전 V : 정문규,서울,2022-07-30,2022-09-28,"서울 정문규미술관, 파주 정문규미술관",https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220725_291%2F1658735231101wL5J6_JPEG%2F360_main_thumb_url_1658735231073.jpg,2022,7,30,2022,9,28,2
54,exhibit,"만들거나, 덧붙이거나",서울,2022-07-25,2022-08-31,예송미술관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220725_155%2F1658725510740GmPyV_JPEG%2F360_main_thumb_url_1658725510647.jpg,2022,7,25,2022,8,31,2
55,exhibit,2022 기상청 기상기후사진 전시회,서울,2022-07-29,2022-10-02,서울에너지드림센터,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220722_278%2F1658457786605fFHhf_JPEG%2F360_main_thumb_url_1658457786532.jpg,2022,7,29,2022,10,2,2
56,exhibit,김지영 : 생명을잇다,서울,2022-07-13,2022-09-30,한국희망재단,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220722_299%2F1658457550917iGBUY_PNG%2F360_main_thumb_url_1658457550873.png,2022,7,13,2022,9,30,2
57,exhibit,황창배 : 접변(接變),서울,2022-07-22,2022-09-25,김종영미술관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220722_197%2F1658456998030fkDGn_JPEG%2F360_main_thumb_url_1658456998013.jpg,2022,7,22,2022,9,25,2
58,exhibit,류성실 : 불타는 사랑의 노래,서울,2022-07-29,2022-10-02,아뜰리에 에르메스,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220721_194%2F1658381379880e0cHJ_JPEG%2F360_main_thumb_url_1658381379743.jpg,2022,7,29,2022,10,2,2
59,exhibit,소순 : 우리들의 기록,서울,2022-07-23,2022-09-06,라이크디즈1601,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220721_204%2F1658379337144jfi1A_JPEG%2F360_main_thumb_url_1658379337124.jpg,2022,7,23,2022,9,6,2
60,exhibit,신흥우 : PEOPLE,서울,2022-07-08,2022-09-08,"갤러리 르와흐 1관, 2관",https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220720_27%2F1658303094059g3dxK_JPEG%2F360_main_thumb_url_1658303094041.jpg,2022,7,8,2022,9,8,2
61,exhibit,국립현대미술관 다원예술 2022: 미술관-탄소-프로젝트,서울,2022-08-19,2022-10-30,국립현대미술관 서울,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220727_190%2F1658910523604p7DE9_PNG%2F360_28552156_main_thumb_url_1658910523587.png,2022,8,19,2022,10,30,2
62,exhibit,아프리카 아트페어,서울,2022-07-20,2022-08-31,도화서길,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220720_208%2F1658296619342WpGRi_JPEG%2F360_main_thumb_url_1658296619324.jpg,2022,7,20,2022,8,31,2
63,exhibit,티보 에렘 : 꿈의 화원,서울,2022-07-28,2022-09-18,알부스갤러리,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220720_60%2F1658294265612g9Jm7_PNG%2F360_main_thumb_url_1658294265509.png,2022,7,28,2022,9,18,2
64,exhibit,ART FOR GREEN <공존을 향한 예술의 여정> : PART.1,서울,2022-07-15,2022-09-03,한전아트센터 갤러리,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220719_130%2F1658221416627mcGNH_JPEG%2F360_main_thumb_url_1658221416607.jpg,2022,7,15,2022,9,3,2
65,exhibit,"평화를 그리다, 한한국",서울,2022-07-29,2022-09-29,"서울특별시 강남구 테헤란로 226, 1F",https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220719_220%2F1658208424963MFqfm_JPEG%2F360_main_thumb_url_1658208424886.jpg,2022,7,29,2022,9,29,2
66,exhibit,백은영 : Day and Night,서울,2022-08-01,2022-09-01,하우스서울,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220719_215%2F1658206745636Lkzbf_JPEG%2F360_main_thumb_url_1658206745494.jpg,2022,8,1,2022,9,1,2
67,exhibit,백수민 : DAYDREAM,서울,2022-07-30,2022-08-30,하우스서울,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220719_107%2F16582065431282claP_JPEG%2F360_main_thumb_url_1658206543091.jpg,2022,7,30,2022,8,30,2
68,exhibit,롱플레잉,서울,2022-07-15,2022-10-09,신문박물관PRESSEUM,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220718_162%2F1658113887327sHl56_JPEG%2F360_main_thumb_url_1658113887257.jpg,2022,7,15,2022,10,9,2
69,exhibit,"강유정 : ENCOUNTER 조우, 만남",서울,2022-07-15,2022-09-13,온드림 소사이어티,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220718_72%2F1658109609760HobU1_PNG%2F360_main_thumb_url_1658109609739.png,2022,7,15,2022,9,13,2
70,exhibit,파샤드 파르잔키아 : Ten Thousand Eyes,서울,2022-07-15,2022-09-08,파운드리 서울,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220715_146%2F16578732502981lodk_PNG%2F360_main_thumb_url_1657873250285.png,2022,7,15,2022,9,8,2
71,exhibit,빛: 환영의 공간,서울,2022-07-12,2022-10-18,삼각산금암미술관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220715_138%2F1657854420959xQGC2_PNG%2F360_main_thumb_url_1657854420892.png,2022,7,12,2022,10,18,2
72,exhibit,권지안 : Humming - Paradise,서울,2022-07-13,2022-09-13,프린트베이커리 워커힐 플래그십스토어,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220714_113%2F1657783597070tV5I7_PNG%2F360_main_thumb_url_1657783596956.png,2022,7,13,2022,9,13,2
73,exhibit,Beyond Time,서울,2022-07-14,2022-09-24,갤러리 526,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220714_272%2F1657782606946YJPaB_JPEG%2F360_main_thumb_url_1657782606836.jpg,2022,7,14,2022,9,24,2
74,exhibit,김호진 : MIDSUMMER BREEZE,서울,2022-07-29,2022-08-31,서울프린스호텔,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220711_277%2F1657520485109zysWp_JPEG%2F360_main_thumb_url_1657520484979.jpg,2022,7,29,2022,8,31,2
75,exhibit,김태은 : 노스탤지어,서울,2022-07-02,2022-09-11,석파정 서울미술관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220708_298%2F1657267381046y3Qwu_JPEG%2F360_main_thumb_url_1657267380914.jpg,2022,7,2,2022,9,11,2
76,exhibit,강철규 : 가라앉는 몸,서울,2022-07-07,2022-09-03,챕터투,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220708_293%2F1657260333699MJBgM_JPEG%2F360_main_thumb_url_1657260333676.jpg,2022,7,7,2022,9,3,2
77,exhibit,Beyond the Scene,서울,2022-07-01,2022-09-04,토탈미술관,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220708_15%2F1657244929489OxheO_JPEG%2F360_main_thumb_url_1657244929460.jpg,2022,7,1,2022,9,4,2
78,exhibit,도심 속 파라다이스,서울,2022-07-12,2022-09-08,문화실험공간 호수,https://search.pstatic.net/common?type=ofullfill&size=138x200&quality=95&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220706_140%2F1657077522145eJNmM_JPEG%2F360_main_thumb_url_1657077522046.jpg,2022,7,12,2022,9,8,2
